,Category,tweet,polarity,analysis
7041,spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,0.0,Neutral
7042,ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",0.3,Positive
7043,ham,Take some small dose tablet for fever,-0.25,Negative
7044,ham,Oh. U must have taken your REAL Valentine out shopping first.,0.225,Positive
7045,ham,"Just sent you an email – to an address with incomm in it, is that right?",0.2857142857142857,Positive
7046,ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",0.13749999999999998,Positive
7047,ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",0.2,Positive
7048,ham,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",0.47857142857142854,Positive
7049,ham,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,-0.2,Negative
7050,ham,Why you keeping me away like this,0.0,Neutral
7051,ham,I think its far more than that but find out. Check google maps for a place from your dorm.,0.3,Positive
7052,ham,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,0.3333333333333333,Positive
7053,ham,Have you always been saying welp?,0.0,Neutral
7054,ham,"I'm a guy, browsin is compulsory",0.0,Neutral
7055,ham,Ok...,0.5,Positive
7056,ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,0.0,Neutral
7057,ham,"Sorry, I'll call later",-0.25,Negative
7058,ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",-0.16666666666666666,Negative
7059,ham,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",0.4681818181818182,Positive
7060,ham,I told your number to gautham..,0.0,Neutral
7061,ham,Tell them no need to investigate about me anywhere.,0.0,Neutral
7062,ham,Ok i juz receive..,0.5,Positive
7063,ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",0.4791666666666667,Positive
7064,spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",0.4,Positive
7065,ham,In the end she might still vomit but its okay. Not everything will come out.,0.5,Positive
7066,ham,How are you with moneY...as in to you...money aint a thing....how are you sha!,0.0,Neutral
7067,ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,-0.08333333333333333,Negative
7068,ham,Hey gals.. Anyone of u going down to e driving centre tmr?,-0.15555555555555559,Negative
7069,ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,0.0,Neutral
7070,ham,I'm putting it on now. It should be ready for  &lt;TIME&gt;,0.2,Positive
7071,ham,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",0.22499999999999998,Positive
7072,spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",0.29666666666666663,Positive
7073,ham,Host-based IDPS for linux systems.,0.0,Neutral
7074,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",0.19318181818181818,Positive
7075,ham,Don no da:)whats you plan?,0.0,Neutral
7076,ham,Ill be there on  &lt;#&gt;  ok.,0.0,Neutral
7077,ham,Oh my God. I'm almost home,0.0,Neutral
7078,ham,Total video converter free download type this in google search:),0.3,Positive
7079,spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,0.30000000000000004,Positive
7080,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0.04629629629629631,Positive
7081,ham,Sounds like something that someone testing me would sayy,0.0,Neutral
7082,ham,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,0.4333333333333333,Positive
7083,ham,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",0.5,Positive
7084,ham,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,-0.055555555555555546,Negative
7085,ham,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",0.1375,Positive
7086,ham,Hows the champ just leaving glasgow!,0.0,Neutral
7087,ham,K:)all the best:)congrats...,0.0,Neutral
7088,ham,I wonder if you'll get this text?,0.0,Neutral
7089,ham,I need to come home and give you some good lovin...,0.7,Positive
7090,spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,0.23454545454545456,Positive
7091,ham,Shall i ask one thing if you dont mistake me.,0.0,Neutral
7092,ham,Check wid corect speling i.e. Sarcasm,0.0,Neutral
7093,spam,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",0.0,Neutral
7094,ham,Are you angry with me. What happen dear,-0.5,Negative
7095,ham,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,0.0,Neutral
7096,ham,Yup ok thanx...,0.5,Positive
7097,ham,Hi:)cts employee how are you?,0.0,Neutral
7098,ham,Pls pls find out from aunt nike.,0.0,Neutral
7099,ham,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",0.2725,Positive
7100,ham,No screaming means shouting..,0.0,Neutral
7101,ham,Hey what happen de. Are you alright.,0.0,Neutral
7102,ham,Should I have picked up a receipt or something earlier,0.0,Neutral
7103,ham,I think chennai well settled?,0.0,Neutral
7104,ham,Oh dang! I didn't mean o send that to you! Lol!,0.3046875,Positive
7105,ham,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,-0.5,Negative
7106,ham,Horrible bf... I now v hungry...,-1.0,Negative
7107,ham,Remember on that day..,0.0,Neutral
7108,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,0.6000000000000001,Positive
7109,ham,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,-0.12786458333333336,Negative
7110,ham,All sounds good. Fingers . Makes it difficult to type,0.09999999999999998,Positive
7111,ham,Midnight at the earliest,0.0,Neutral
7112,ham,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,-0.024999999999999994,Negative
7113,ham,K come to nordstrom when you're done,0.0,Neutral
7114,ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,0.6,Positive
7115,ham,Now press conference da:),0.5,Positive
7116,spam,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",0.4,Positive
7117,ham,After completed degree. There is no use in joining finance.,0.0,Neutral
7118,ham,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",0.19687500000000002,Positive
7119,ham,Shant disturb u anymore... Jia you...,0.0,Neutral
7120,ham,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,0.1,Positive
7121,ham,"Me, i dont know again oh",0.0,Neutral
7122,ham,Dude sux for snake. He got old and raiden got buff,0.1,Positive
7123,ham,He says hi and to get your ass back to south tampa (preferably at a kegger),0.0,Neutral
7124,ham,In e msg jus now. U said thanks for gift.,0.2,Positive
7125,ham,U too...,0.0,Neutral
7126,ham,Ok how you dear. Did you call chechi,0.5,Positive
7127,ham,Yeah we do totes. When u wanna?,0.0,Neutral
7128,ham,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,0.325,Positive
7129,ham,Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),0.5666666666666667,Positive
7130,ham,Wat r u doing?,0.0,Neutral
7131,ham,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,0.0,Neutral
7132,ham,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",0.48214285714285715,Positive
7133,ham,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",0.5,Positive
7134,ham,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,0.0,Neutral
7135,ham,Dude just saw a parked car with its sunroof popped up. Sux,0.0,Neutral
7136,ham,Get ready to put on your excellent sub face :),0.5666666666666667,Positive
7137,ham,Tmrw. Im finishing 9 doors,0.0,Neutral
7138,ham,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.",0.0,Neutral
7139,ham,I am late. I will be there at,-0.3,Negative
7140,ham,"whatever, im pretty pissed off.",0.25,Positive
7141,ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0.0,Neutral
7142,ham,I dont have that much image in class.,0.2,Positive
7143,ham,No:-)i got rumour that you going to buy apartment in chennai:-),0.5,Positive
7144,ham,Near kalainar tv office.thenampet,0.1,Positive
7145,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,0.0,Neutral
7146,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,0.3977272727272727,Positive
7147,ham,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,0.19999999999999998,Positive
7148,ham,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",0.2,Positive
7149,ham,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,0.0,Neutral
7150,ham,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",0.0,Neutral
7151,ham,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,0.47515151515151505,Positive
7152,ham,"Why is that, princess? I bet the brothas are all chasing you!",0.0,Neutral
7153,ham,"I shall book chez jules for half eight, if that's ok with you?",0.16666666666666669,Positive
7154,ham,Hhahhaahahah rofl wtf nig was leonardo in your room or something,0.15000000000000002,Positive
7155,ham,"Yep, at derek's house now, see you Sunday &lt;3",0.0,Neutral
7156,ham,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",0.35,Positive
7157,ham,"Sorry, I'll call later",-0.25,Negative
7158,ham,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,0.16666666666666666,Positive
7159,ham,There are no other charges after transfer charges and you can withdraw anyhow you like,0.0625,Positive
7160,ham,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",0.5,Positive
7161,ham,At 4. Let's go to bill millers,0.0,Neutral
7162,ham,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,0.25,Positive
7163,ham,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",0.6328125,Positive
7164,ham,That's my honeymoon outfit. :),0.5,Positive
7165,ham,Will it help if we propose going back again tomorrow,0.0,Neutral
7166,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,0.0,Neutral
7167,ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,0.27999999999999997,Positive
7168,ham,Pls confirm the time to collect the cheque.,0.0,Neutral
7169,spam,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,0.0,Neutral
